dst	src
400472	401614
400739	400410
400228	401923
400894	400464
400884	400621
401599	400581
400221	400391
400547	400109
400830	401971
400335	300083
400887	400703
400700	300259
400618	400739
400594	401217
400567	300230
400609	300022
401595	300127
300040	400748
300088	400747
400126	400272
400567	400446
300019	400736
400146	400079
400281	400541
300038	401974
300061	400446
300079	401967
300117	401566
400537	401100
300045	300004
400966	401614
300075	400371
400638	400012
400582	400210
400469	300232
400181	400357
400002	300183
300015	400258
400896	401605
401974	400040
300131	401000
400281	400259
400321	400009
400963	300010
400511	400890
401174	400126
400333	300089
401974	400885
300042	401996
400531	401876
300037	400459
300126	400565
400235	401977
300016	400210
400840	400837
400455	400593
400469	400701
401723	400422
400794	400464
400344	400688
400511	400577
400601	400262
400470	400742
401567	400703
401863	401693
400454	300032
400577	300089
300079	401606
401976	400783
400008	300021
400615	401567
400140	300183
401570	300047
300076	401975
401571	400837
400321	400620
401216	400832
401553	300121
400221	400688
400181	400272
400466	400785
400321	400051
300057	400995
400202	401572
400787	400704
300013	401607
400869	300127
400584	401704
400648	300026
400260	400541
400624	300230
400057	300053
400337	400783
401970	300091
400750	400577
400100	400434
400473	300106
300045	400375
300086	401560
400597	300047
300086	401609
300059	300020
400775	401990
401600	400728
400965	401553
400324	401704
400736	400997
402110	400005
400329	300016
400899	400785
400649	400262
401604	300056
400470	400481
400193	400638
400884	400901
401614	400567
400699	400260
400750	400483
400281	400742
401969	400581
400890	401527
400348	400644
400896	400783
401974	400837
400618	400210
401973	300259
401564	401037
400633	300019
400574	300035
400621	401101
300038	400707
400778	400787
401975	400587
300149	401569
400846	400744
400241	400199
400454	400990
400844	401217
400199	400391
401864	300224
400774	401690
401574	400748
400006	300020
400847	400703
400081	400468
300208	400871
300030	400319
400181	400121
400838	401999
400734	400007
400537	300206
400608	400747
401968	401218
400967	401615
300118	401872
400346	400645
400630	400481
300014	300230
300115	400620
400130	400620
400699	400343
400981	400707
300070	401996
300208	400628
400566	400232
400110	401996
401993	400210
300085	401595
400888	400422
401570	400481
401868	300036
400332	401567
400264	400386
400242	400234
400899	401669
400743	400832
400323	400628
401873	400273
401924	400990
400615	300037
400084	300021
400597	401101
400830	400593
401614	400318
400875	400392
400459	400869
400999	400630
400836	400362
400577	401599
300003	300024
401925	400647
300036	400740
400891	400411
400981	401611
401963	300046
400057	401101
400735	400996
400320	400994
400575	400146
400242	401974
400306	400374
400899	400202
401700	400742
400181	300064
300194	400637
400837	300104
400793	300024
400643	400286
400573	400412
300023	300126
300031	400224
300073	400349
400212	300230
401100	400896
401558	401996
400890	401990
400744	401596
300047	300100
401700	400086
400989	400281
400989	400993
400582	400109
401611	400786
400967	300044
400140	400567
400260	400224
400744	400587
400963	300036
401964	300086
300057	400731
401533	401689
400779	300040
400422	400687
400055	400793
400782	400141
400108	401973
400590	400355
400648	300043
400892	400332
400615	400595
400886	401558
400643	300005
300061	400835
401997	400441
400575	300126
401700	401967
400636	300180
400588	400014
300056	400752
400320	401606
400963	400453
400732	401599
401001	400279
402006	300122
400346	400079
400611	400329
400882	400585
400574	400007
400033	400782
300131	400481
400736	401573
400279	400705
300044	300060
400636	400469
300153	402006
401973	400257
400846	401971
400406	300026
400472	400835
400981	401599
400590	400195
400373	401624
401993	400620
400745	300093
401575	400740
402006	400703
300118	400285
400732	401669
401612	400525
401594	400194
400785	300041
400329	300091
400590	400745
300033	400838
300038	300141
300018	300088
400636	300045
300076	300032
300015	400896
400472	400870
400148	400589
400511	400261
400744	400780
400633	300041
300011	401999
400779	401689
400228	400990
400794	400227
400708	401611
300065	401999
400359	400587
400987	300045
400577	400202
400875	400235
400889	300127
400110	400196
400412	300036
400585	401669
400476	400590
400337	400608
400140	400630
400121	300104
400892	400705
400631	400705
300012	401669
400698	400624
400597	400829
300057	400783
400099	400480
400373	401562
400464	400638
401600	400467
400460	400256
300150	300123
401964	400399
400888	400624
401117	300104
300059	400852
400476	400477
400142	400271
300075	400703
401000	300022
400843	400597
400987	401597
300103	300021
400713	400621
401968	400647
401993	400279
401570	300141
401598	400996
400778	400638
400840	400263
401704	400196
300044	300005
401101	401567
300059	400119
400264	300227
400242	400601
401218	400357
401969	400007
400687	300127
400547	400199
400380	300091
300037	400892
300180	400194
400449	400081
400201	300057
400348	400354
400204	400226
401602	400361
300009	400100
400135	400885
400531	400624
401922	400608
400708	400331
300072	401689
300078	300230
300105	400624
400258	400991
400531	400483
400989	401533
400567	400375
400750	400689
400346	400367
400984	401971
401571	400547
400156	400620
300117	400786
400609	300024
300029	401560
300071	400286
400051	401606
400991	401874
400449	300130
400728	400997
400015	400742
400899	400143
400589	401607
400516	400100
400843	401704
400469	400787
400843	401572
400365	400567
400179	300061
300064	300123
401570	401567
401971	400446
300153	400440
400829	400743
400646	401690
400051	400477
401700	400749
300003	400585
401968	400143
401721	400870
300149	300046
400140	401595
300055	401560
401598	400872
400113	400477
400699	401558
400892	400749
300075	402122
400644	401567
300070	400227
400573	400782
401723	400306
300194	300043
401564	400235
401652	300035
400113	400148
401863	400595
400035	400593
400567	400235
300150	401605
400408	400901
401101	400211
300131	400012
300117	400355
400998	400710
400361	400372
300051	401572
400951	401876
400689	400743
400631	401690
400079	401973
300106	400630
400531	400441
400844	400454
400734	401925
400329	400559
300009	300026
400075	400992
300040	400008
400983	400226
400470	400788
401602	400707
400148	401977
400744	400704
401215	300061
400464	401972
400146	401975
400002	400235
400577	400688
400636	400388
400964	400238
400739	300031
300083	400640
401999	400331
401989	401174
400511	401971
400346	400235
300056	400511
401921	400782
400422	400012
400482	400545
400390	401599
400226	401563
402109	401652
401592	300065
400995	401722
401862	400688
400142	400995
400575	300230
300036	400375
400478	300044
401873	401876
300018	401595
300070	300083
400260	400284
400829	400440
300075	400367
400051	400964
400318	400745
400644	402121
300101	400227
400517	400243
300115	400040
402122	400086
400260	400343
300194	400885
300180	401999
401862	400148
401733	400899
400390	401562
400836	400126
300141	400355
401217	300009
401723	400135
300228	400084
401868	400006
300083	400319
400844	300049
401599	400628
300017	400405
400388	300010
401595	400374
401925	300122
400780	400748
400141	400871
400242	300123
400547	400005
400081	400889
400776	401977
400226	400079
400643	401999
400969	400193
400699	400086
401600	400871
400963	401924
400374	400990
300039	400135
300009	400701
400412	400545
400639	400951
401697	400199
401174	400566
401964	401977
400967	400064
400108	300027
400181	400332
300049	300046
400888	400355
400545	300127
400081	400330
400412	401605
300077	400706
401558	300029
400633	400261
400894	400870
400624	400583
401100	300117
400386	400687
401966	400637
401997	400373
300037	401872
401611	401214
400714	401559
400453	400594
400515	400228
401924	300040
400628	400870
400573	400320
400110	400410
400965	400373
300005	400647
400226	400469
400631	401525
400051	400202
400223	400587
400081	400586
401214	401693
400086	400883
401218	300093
401924	400409
400125	300093
400362	400273
401963	400707
400832	400870
400202	401689
400322	300123
401571	300025
400964	400337
401964	400783
400460	400835
401593	401970
400471	400386
300103	401971
401000	300060
402110	300230
400586	400359
400884	400242
401533	400749
400264	400179
400997	401527
400846	400540
401570	400778
400156	400279
400411	400232
400264	400260
400221	400843
300025	401596
300074	300068
400690	400374
400367	400262
400455	400624
300024	400014
400991	300100
401964	400322
300070	400064
400772	400224
300078	400193
400739	400705
401218	401527
400647	401609
400698	400565
400843	400622
400416	400703
400699	401968
300208	400713
400156	400347
401690	400583
400408	400577
400771	401877
300042	401567
300011	400399
400883	400688
400783	300106
400538	400392
400772	401560
400158	401974
300014	400620
400743	400481
300077	300060
400148	400703
400482	300022
401559	300227
400472	400391
300150	401563
400199	400508
400772	400079
401654	400829
401717	400259
300033	401101
401571	400202
300077	400335
400573	402110
300064	400468
400241	401973
400007	300022
400965	401598
400108	300209
400608	400889
400412	300224
401604	400343
400515	300053
400884	400347
400902	300045
400837	401722
401999	401567
400348	300086
300019	400779
401923	300061
400319	400701
300065	400006
400388	300028
400320	400707
400449	400209
300046	400197
300038	400481
400412	400609
300041	401874
400577	400284
400340	400483
400108	300061
400969	400585
401567	400901
401924	400413
400306	401967
400559	400537
401874	400707
400964	401991
400367	400640
400575	400193
400525	400194
400731	400210
400778	400227
400340	400259
400470	400750
400884	300106
400836	400601
400470	300228
400110	400538
400594	401973
401575	400262
300153	400380
400331	400354
401976	400007
300019	401876
400207	400362
300041	400903
400536	400881
400574	401599
300076	300085
400260	300014
401117	401921
400281	401722
401723	300122
402001	401691
400611	400541
400378	400210
300052	300001
400130	402006
400690	400356
401873	400258
401215	400843
300150	300057
401721	400179
400322	400318
400365	400869
400455	300084
300022	400409
401174	400204
400771	400752
400455	401599
400996	401669
400708	400374
400771	401594
300045	400399
400779	400852
400110	300038
400846	400411
400989	400728
400482	300106
400969	300047
401923	300024
400986	400894
400965	401876
401594	400464
401216	400127
400476	400416
300051	400896
400536	400736
400110	401578
400511	300048
400470	400589
300075	400894
400558	300019
400372	300125
300011	400620
401214	401596
400589	401689
300016	400689
401217	401669
400886	300141
400748	400581
401923	400319
300053	401614
401723	401995
401862	400643
401989	400057
400713	400706
400832	400375
400636	400901
400193	400747
401700	401605
400731	400378
300035	400201
400329	400642
401612	400526
400130	400238
300031	400990
400583	400014
400611	401100
400794	400367
400333	400109
300075	400997
402110	400705
401733	300115
400649	400399
401968	400588
400882	400331
300056	400285
300054	300020
300103	400883
401966	401690
400732	300149
400361	400597
401612	401562
400594	401975
401525	400483
402001	400057
300084	400889
300057	400620
400990	401562
400471	300086
300148	300068
300153	400226
400455	400086
400714	400416
401577	300026
401576	400993
400454	400994
401021	401872
401578	400481
300062	400885
400319	400375
300033	400986
400830	400459
400611	401466
400836	401593
400477	401596
402109	300014
400324	400887
400749	401971
400750	400998
300065	300028
400410	400883
400844	400006
401573	401862
401614	401037
400349	400040
400880	300123
300079	400460
400241	400347
300208	300227
400472	401669
400204	400997
400143	300043
300054	401868
400648	400620
401216	300227
300103	401717
400346	400687
400708	400141
400517	300085
400071	400622
400615	401611
300051	400776
401573	300131
400896	400234
400708	400590
300011	400730
400284	400237
400207	401558
401989	400998
400347	400621
401021	400273
401700	401597
401577	401977
400374	300004
400774	400212
300118	400731
300057	400468
300025	400483
401996	401872
400633	300025
400642	401873
300105	400324
400846	400847
400611	400780
401968	400306
401922	400637
400323	400583
401117	400079
400470	400459
400649	300060
300153	300123
400466	400883
400728	400638
401602	401000
401594	400996
400347	400332
400611	400281
300039	401994
400981	400846
400844	400273
400574	401037
400633	401592
402122	400234
400838	400995
400015	400013
400238	300232
401922	400843
400475	400007
400306	300085
400322	401525
300228	300069
300013	400993
400998	400687
300057	400992
401996	300232
401174	300030
400902	300028
400516	400347
400346	401654
400577	401689
300075	300019
400593	400467
400391	300026
401921	400125
400130	400989
400744	400585
300073	400584
400242	300048
400537	400375
400730	400014
300194	401174
300003	400195
401566	300104
300104	400014
300057	401997
400745	400585
300115	401971
400051	400782
401602	400388
300012	400481
400264	400899
400577	400997
400640	401722
400845	400997
400951	400707
401593	400589
400262	400014
400585	400399
400033	400901
401174	401466
400344	401021
300074	401977
401862	400835
400272	400212
400475	400567
400633	300056
300010	400901
400594	400227
400779	300026
400204	400109
400595	401001
400343	400332
400272	300004
300014	400211
400699	400706
400713	401872
400228	400014
400081	400903
401576	400441
400847	400446
400140	400585
401974	400441
300014	400445
401653	400994
401921	400256
401021	300025
401100	300047
400456	400434
400323	400870
400386	300025
400318	300123
400999	400468
400771	400577
400130	300057
400639	400896
400628	400644
400643	400226
400969	400609
300013	300106
400033	400347
400713	300026
401218	401001
400842	401990
400197	400332
401573	400454
300057	300028
401578	400238
400055	300230
400119	300069
400880	400480
401705	400480
400774	400262
400793	400464
400084	401996
401021	400637
300071	400739
401616	300149
401021	400483
400786	401607
401868	400999
400013	300068
300117	400146
400840	400441
401653	400064
401117	400375
400002	400373
400615	300064
400390	401595
300030	400903
400322	400705
401174	400333
402001	400775
400033	400475
400226	300106
401697	400211
400361	401995
401602	400181
400983	400648
400793	401734
400388	400422
400843	300206
402109	401996
400272	400238
401614	401558
300049	400319
400346	300117
401604	400704
401974	400567
300209	300069
400130	401733
400207	400640
400005	401704
400966	300127
300079	400234
300194	401697
400057	400227
401863	400872
400840	400232
400221	401570
400890	400586
400329	400706
300027	400687
300206	400413
400967	400749
400367	300041
400559	400357
400783	400703
401700	400356
400201	401217
401574	400211
400517	400446
400843	401599
400482	401700
400525	400901
401922	400180
300033	400086
400341	400348
400365	401558
400329	300152
300057	401925
401616	400372
300101	400704
400870	400620
400642	400707
400202	401608
400227	400889
400243	400413
400840	400108
400081	300127
400260	400890
300031	400126
300209	300089
400221	400565
400242	400608
400732	400998
400367	300014
400844	400416
400239	400378
401733	400593
400538	400687
400515	400347
300075	400989
400886	400460
400226	401578
300011	300115
402109	400468
401705	300230
400774	300069
401575	400644
400322	400951
401604	401578
400597	400701
401559	300084
401570	401608
300228	400256
400201	400628
400181	400701
401612	400782
401654	400834
401966	400471
401863	300259
401721	400838
400621	300085
400882	300056
300079	400559
400340	400995
300131	400780
400899	300061
400332	400012
400482	400434
400586	401562
300115	400197
300194	402110
400125	300047
400110	400390
300060	400749
400690	400454
300057	401624
400689	400259
400836	401567
400891	400127
300059	400464
400633	400130
401001	400238
401721	400478
400832	401976
401691	401578
401217	400525
400618	400051
401600	300017
400558	400986
400774	400586
400780	400195
300209	300009
300235	400279
401001	400359
401577	300087
401700	300224
400237	401567
401976	300062
400318	400271
400615	400099
300079	400628
400608	300259
400965	400588
300056	400238
300032	400597
401977	401466
300149	300121
400210	400357
400869	400705
400748	300027
400531	401605
401214	400237
400963	400209
401614	300183
400473	300183
401993	401996
402122	400707
300086	400783
400040	400014
400773	400990
400575	400306
400577	401875
401925	400881
401575	400441
400574	400991
400547	400359
401868	400783
401921	400409
400263	400786
300206	401977
400966	300013
400416	400197
400993	401877
400794	400643
400608	401669
400239	400406
400574	400286
400698	400832
400464	300026
400574	400643
400476	400454
400713	300020
300076	300023
400329	300086
300072	400337
401571	300022
400782	400581
300194	400232
300152	400588
401733	400264
400745	400872
400896	400638
400885	400903
401117	401864
400071	400740
300115	400337
300130	400749
400321	400466
300209	400837
400880	400009
400621	400997
401570	400125
300103	400242
401863	401564
300075	400872
400965	400538
401598	400834
401616	400628
300235	401872
300074	401553
401217	400583
401215	400991
400262	400747
401993	401216
400829	400374
400180	400081
400967	400263
400223	400649
300194	401864
401723	400012
400545	401704
400455	400644
400472	400643
300061	400701
401214	400040
400181	400349
300018	400832
400242	400689
300028	400885
400835	400356
400698	400386
401599	300021
400324	400284
401963	400996
400075	400843
401614	400440
402006	400687
400212	401466
400969	401654
400051	401573
401602	400057
300042	400143
401533	400744
400538	400705
400478	401967
300072	400647
400057	300121
400880	400482
300152	400771
401968	400637
400773	400836
401876	300093
300115	400392
300153	400223
300027	400585
401967	400211
401868	400585
400321	400964
400585	400271
300089	400700
300037	400471
401733	400482
401925	400373
400538	400235
400774	401624
400243	400330
300016	400847
400882	300068
300013	401872
401989	400840
400999	400237
400575	400775
300037	401571
400099	401560
400126	400238
400472	400630
400057	400477
400329	400618
400886	400703
401989	400355
300017	401527
400646	401921
400732	400526
400453	401611
400836	401969
400453	300062
400847	401100
400306	400601
401533	400146
400209	400700
401117	401693
401578	400040
400582	400455
400609	400434
300208	401037
401214	400335
400372	400834
300073	401553
300004	400238
401592	401921
400566	400238
400618	300230
400594	400281
400373	400399
300079	401654
400055	400710
400242	400319
400633	300101
400009	400997
400531	400742
300152	300001
400882	400480
300103	400007
401572	401563
400845	401976
401690	300068
400272	400881
400365	400262
401214	300060
400143	400279
400392	400881
300003	400489
400526	400333
400125	401873
401615	400386
400745	401605
401723	300001
401614	401977
400963	401717
300076	400286
401614	300062
401602	401100
300003	401567
300074	400241
400055	400780
400367	400885
400329	400743
400263	400993
400340	400380
400099	300052
400453	400272
401925	400749
401604	401921
400830	300036
400337	401565
400331	401605
401594	300023
300079	400773
401693	400567
400201	400261
400884	400459
401654	300126
400774	401990
400015	400455
401574	401607
401976	400889
300130	400456
400180	400540
400470	401558
401001	400259
400644	300141
300079	400322
300013	400322
401921	400195
400601	300029
400071	400410
400840	400473
300180	400707
401723	400739
401597	300046
400989	400772
300077	400084
400643	400638
400966	400273
400181	300020
400239	400258
400734	401577
400620	401527
401733	300122
400263	400399
400636	400575
400324	400259
400374	401037
400771	400390
401733	401975
400786	400272
401875	400237
400324	400999
400969	400994
400835	400707
402110	300005
400261	400481
400256	400647
400648	400892
400740	400064
400744	401001
300010	400460
300028	400483
400470	401872
400698	400148
401573	300115
401101	300104
400689	400469
400460	400586
401923	400701
400260	400843
401875	400441
400195	400481
300077	400007
300118	401218
400642	400835
400181	300227
400470	400469
400967	401921
400842	400286
300150	401569
400782	400373
401968	400517
401570	400464
400771	401218
400035	300123
401964	300041
400130	400586
400181	401609
400125	400834
300011	300131
400410	400845
400209	401877
400842	401704
400964	400624
400242	400014
300054	401964
300052	400455
300118	400335
400538	400355
400999	400887
400783	400141
300043	400271
400995	401525
400361	400374
300056	400646
300065	400872
300208	400752
400611	400643
400516	400413
400321	400901
300046	300259
400794	400837
300103	400631
400453	401977
400064	401971
400202	400875
401723	400891
400108	400586
401604	400271
400900	401704
400574	300062
400347	400785
400642	400007
400611	401924
300054	300038
400775	300022
401570	400624
400732	400742
300105	400566
401606	400585
300065	401874
401574	400109
300085	400903
400622	400540
401999	400272
400892	400644
400239	400410
400830	300010
400847	400375
400786	400631
400545	400787
400226	401925
400965	400587
400774	400464
300038	400834
400536	401877
401989	400471
400158	300206
300020	400705
401697	400259
400456	400508
400009	400467
400410	401553
400965	400788
300018	400273
400989	400981
400902	300044
401922	400525
400013	401734
400454	400601
401925	400446
400100	401037
300228	401572
400631	400405
401577	400745
400734	400883
400734	400735
300059	400286
400378	401466
401705	400262
400146	400399
400750	300123
300084	401607
400708	401877
401574	400508
400708	400468
400388	300121
400346	401000
402122	400012
400413	400630
401970	400272
300074	400378
401990	400508
401572	401976
401615	401970
402109	400454
300149	400126
401174	300106
401576	300001
400611	400840
400086	400621
400843	400196
400079	401466
400051	401599
400615	300045
400243	401605
401963	400148
400322	400706
400890	400646
400771	400261
401923	401975
400886	400193
400586	400279
400259	400703
400035	400704
400699	401697
300045	400583
400121	400460
400470	401604
400639	401575
400119	400471
400202	400745
400321	300023
300072	400446
400319	400446
400344	300005
400380	401605
400884	400226
300039	401592
400405	400785
400779	400180
300052	401558
401215	401971
300031	401573
400408	400204
400880	401559
300131	401527
400388	401594
401717	401991
400146	400194
400699	400558
401691	300001
400378	400405
401968	401100
400242	400750
300150	400967
400966	400207
300037	400007
401922	300047
400778	400585
300044	400620
400146	402121
400099	300227
400782	401990
400108	400649
400321	400196
400472	401873
300038	400331
400422	400196
300086	400211
400573	400413
300010	400852
400367	400621
400742	400014
402122	400318
400845	401690
400633	300078
400075	300087
401654	400349
400202	400609
400511	400896
400997	400707
400361	400731
401614	400238
300015	400199
400100	300125
400690	400567
300064	401527
400732	300047
400002	400881
300032	401972
400365	401616
300228	400371
400347	400193
300039	400708
400434	400901
300051	400752
400410	400538
400482	400584
400780	400872
300037	401562
400889	300125
401574	401877
401571	400337
400015	400146
401616	400456
400204	400881
401966	400332
401574	300235
400410	300100
401599	400409
401863	400594
401969	400009
400577	400006
400966	400969
401578	401653
401100	400997
401571	400744
400084	400006
401599	401605
400321	400354
400456	400786
400380	300121
300052	400577
402001	400643
400690	400434
400515	400842
300103	401991
300194	300033
400354	400409
400830	400357
401604	400844
300032	400624
401966	300069
400221	400322
400318	401608
401600	400748
401612	401577
400989	401972
401654	300009
400574	300069
400704	400630
400306	400845
401598	400843
400476	400517
401592	400234
401963	400991
400212	400901
400223	300232
400888	401559
401875	400745
401652	400628
300031	400832
400829	400399
401218	401100
401705	400471
300208	400002
400882	400573
400844	400347
402110	401691
401564	400355
400013	401466
400793	400197
300039	400481
401573	400468
400621	400993
400335	300087
401565	400196
300001	300009
400346	400084
401969	400748
401117	300055
401975	401624
400895	300131
401572	400012
401992	401578
401862	300084
400582	300100
401734	400835
401604	300036
401653	400257
300027	300123
400577	400984
402110	400885
400794	401872
300026	400357
400739	401999
400701	400637
401218	400348
400885	400211
400536	400999
401575	401875
401966	400262
401691	300020
300061	400872
300130	401608
400636	400195
400713	400271
300045	400903
400344	400837
401604	400477
300023	400272
401597	401997
400989	401993
400221	400713
400008	400584
400071	400585
401604	401608
400639	400687
300071	400582
300070	400318
400734	400040
400786	400747
401596	400990
400836	300010
400475	400081
401611	400891
400209	400593
400640	400354
400888	400965
401990	400212
400113	300123
400963	401652
400258	401525
400412	400281
400710	400330
300031	401862
400846	300084
401604	300065
401923	400440
300079	300038
400331	400787
400371	400483
300005	400378
300044	400624
300037	300100
400983	300003
401922	300106
400180	400285
400343	400375
401578	400951
400834	400446
300039	400406
300070	400885
300105	400355
400306	400356
401599	400258
400987	401218
400258	401466
400476	400998
300075	300048
300033	400872
400375	400273
400582	400390
400639	401963
400015	400896
400408	400140
400373	401527
401989	400508
400489	300121
300131	300047
400390	400743
400993	400700
401571	400489
300051	300141
400257	401562
400644	401704
400140	400508
400643	400589
300053	400445
401599	401972
401571	300053
400380	300084
400408	400075
400575	400210
400531	400984
400099	400367
401990	400143
400119	300148
400714	400262
400615	401994
400119	401875
400349	401594
400331	400585
401604	400378
401577	400392
400882	400525
400902	400273
400473	401560
400995	400489
400158	400786
401863	300045
402001	400281
400361	400337
400130	401174
400346	300042
400281	400587
300085	400887
400639	400141
401602	400689
300208	401565
401862	400624
400880	300005
300117	400284
400892	400887
400967	400212
401992	400835
401970	400064
400842	400743
400969	401596
400051	401996
401974	400875
401974	400871
400511	400081
400966	401602
401989	400196
400285	400847
401604	300044
400242	400872
300013	300022
400454	300227
401654	400475
401862	400411
401669	300091
400902	400201
300227	401564
400708	400783
300074	400870
400963	300018
400989	400515
400242	400271
300039	400475
401597	401533
400235	300125
400055	400752
400630	400701
400480	401021
400964	300117
400987	400410
400880	300105
400547	400357
400405	400235
401654	400040
401863	401924
300035	400211
300083	400637
401721	400013
401924	400749
401963	400687
400714	400422
400993	300027
300062	400883
300019	400740
400051	400391
400989	400055
401690	400489
400965	400996
400140	400259
401593	400647
400361	400648
400547	401607
400130	400870
300057	400005
400261	400586
400965	300206
400411	400994
400181	400194
400901	400196
401734	400852
400221	400226
400356	401607
400584	400994
300025	400638
400880	400335
400642	401562
300131	400211
400577	400127
401721	300010
402001	300209
401218	400745
400771	400597
401705	300071
400794	400595
401216	400005
400750	300045
401723	401996
300016	300125
300077	400416
300086	400481
400362	401609
400995	400257
400735	400593
400459	400703
401602	400199
400838	400597
400365	401563
400640	401525
401999	400210
400731	400434
400242	401574
400708	400142
401734	400371
400981	401565
401216	400224
400454	400194
400888	400193
400731	400649
400221	400885
400547	401624
400594	300014
400456	400992
400538	400648
400361	400951
400783	400211
300062	401669
300152	300005
400242	400110
402001	400992
400416	401000
400372	401877
400782	400640
300103	400743
401558	400852
400410	400141
400624	401566
401717	400706
300042	300100
400648	401567
300070	400005
400967	400628
400239	401021
300115	400467
400242	400337
400587	401624
300025	400584
400071	400284
400180	300209
400322	400121
400875	401872
400055	300043
300033	300088
401697	400583
400365	400279
400033	400845
401214	400286
400698	400583
402109	400989
400158	400994
400482	300130
300105	401972
400081	300028
402001	300085
300070	300012
400537	401996
300115	400409
401101	400852
300054	400142
400633	400734
401600	400320
400846	400324
400772	400440
400367	400434
400146	400234
400321	400086
400241	300141
400902	401569
400608	400567
400882	401616
401578	400829
300042	400889
400838	400081
400588	300259
400055	300028
400793	300029
401964	401525
300001	400748
400347	300046
400774	400434
400830	401996
400445	400525
400649	400373
400872	400012
400845	401704
400965	400986
400329	400340
300074	400454
300069	400996
400636	400489
401967	300025
300001	400014
401571	300051
401608	300127
400730	400894
400517	401652
401578	400540
401614	400319
400780	400540
400285	400357
400886	400322
400575	401977
400773	401993
400710	300078
400121	401973
400466	400273
300086	400330
400337	300141
400365	400237
400197	400212
400263	300029
400337	401977
400235	401606
300054	400772
400983	401996
400829	401595
400983	400743
400410	400847
300088	400872
400845	400637
400965	400577
400286	300089
401652	400453
300059	400391
400698	400318
401615	400243
400981	401977
400964	400640
400649	400212
400633	300084
401021	400226
400346	400869
400100	300026
300060	400440
400412	300115
300014	400595
400989	400890
401215	300076
400881	400271
402122	401527
400987	400744
400333	400467
401594	400392
401652	401624
300209	400587
400615	400371
400900	401654
300065	400197
400984	400951
300031	400481
401569	300141
400306	400456
401572	400354
400710	400829
401989	400742
400445	400589
300017	400567
300150	300049
400611	400285
401593	300020
400223	400100
400794	400405
400416	400212
400239	400992
400698	400586
401215	400778
400575	300209
400471	400468
400538	300060
400735	400127
400320	400736
300056	401974
400983	400869
400343	400834
400967	400701
401174	400646
400086	400202
300013	400035
400477	400196
400620	401605
400343	400464
402006	400281
401117	400545
400410	401924
400260	400586
400319	400703
400538	400743
400243	400411
400343	400883
400130	400460
400193	400583
401616	401595
401989	300014
400574	400747
400880	400478
400608	400332
400515	400742
401652	300026
400110	400559
400601	401565
300083	400997
400615	300076
300017	401921
400793	400459
401968	400390
401001	300141
300005	400196
400477	400638
401862	400196
400888	401976
400631	400375
400362	400399
400455	400901
401602	400064
401578	400996
400135	400143
400033	401653
400470	400181
400713	400689
300017	300148
300012	400273
401990	400272
400536	400843
400967	300122
400594	400179
400318	400887
401967	400999
400013	400012
400593	400540
400743	401975
401574	400597
401558	300149
400361	402122
300042	400705
400545	400593
400646	300005
400597	400224
400445	400649
400998	400621
300077	400148
400886	400480
400207	400040
300057	400411
400752	300123
400830	400008
400470	400100
401966	401598
400224	400740
300014	400212
400516	400319
400516	400241
300061	300104
300023	400279
400608	400143
400318	300232
401864	300041
400531	300224
401721	300183
300208	400284
400130	400847
300070	400259
300051	300062
401966	400008
400890	400467
401922	300083
400243	400624
401000	400238
400516	400263
300087	401566
400574	401704
400880	400728
300057	300232
400075	300072
400538	400991
401604	401999
300148	300016
400577	401101
400779	401734
401000	400638
400965	300027
400264	400441
400731	300048
400241	401572
400586	400014
400597	300069
400575	400852
400966	400224
300016	400713
400193	400581
400410	300208
300054	401605
400449	401997
400453	400478
401873	300023
400262	300091
400179	300068
300078	400202
401559	400441
300125	401607
400740	400994
300001	401527
300180	400005
400963	401000
400272	401560
400752	400422
400386	300060
300206	300061
401021	400261
400388	400348
300042	401873
400322	400460
400481	400234
400158	400372
400639	400772
400780	400508
401616	400378
300118	400210
400698	300010
400242	400998
401021	401697
400445	400872
400830	400706
401734	400585
400558	400207
300130	400638
400566	401970
400241	400887
400473	400594
400621	400883
300009	400143
400015	400372
401117	400785
401863	400380
400987	400847
400882	400601
400547	401527
401862	400537
400776	400991
400573	300032
400242	400594
400322	400788
400964	400469
400113	401525
300076	300049
401654	400322
401577	400237
400051	400320
401566	401704
401037	400232
400573	400736
300068	400446
400899	400735
300031	300230
401700	401614
400734	400745
300079	400999
400566	300084
400005	400540
400475	400441
400739	300014
400559	401975
400744	400881
401691	401873
400481	401609
400963	300227
401117	400887
401214	401562
400306	400256
400840	401021
401966	400473
300130	300027
300011	400983
400408	300051
400573	400002
400146	300230
400631	400371
400239	300010
300104	300020
400480	400647
401573	401609
401596	400446
401992	400983
400264	400779
300017	400987
400260	400281
400223	400195
400582	400340
300054	401689
400344	400181
400323	400516
400981	400380
400845	300230
400035	401466
400983	300047
300208	400687
300088	400468
401992	400471
402006	300062
400340	400687
401101	300048
401577	401704
401690	300125
300033	300126
401573	400998
300105	401997
402001	400241
400902	300085
400361	300083
300104	400446
400322	400700
300033	401578
401593	400005
400148	400434
400239	400631
401533	400620
300021	400141
401570	401704
300085	400286
300074	400141
400335	401595
300078	300131
400005	400703
400109	400783
401021	400742
401117	400227
400749	401525
400228	400318
400584	400257
300054	401872
401570	400902
400595	400212
400006	300093
400730	401862
400515	401605
401612	400212
400997	400588
401117	400482
300115	400647
300206	400318
