dst	src
300025	400638
400880	400335
400642	401562
300131	400211
400577	400127
401721	300010
402001	300209
401218	400745
400771	400597
401705	300071
400794	400595
401216	400005
400750	300045
401723	401996
300016	300125
300077	400416
300086	400481
400362	401609
400995	400257
400735	400593
400459	400703
401602	400199
400838	400597
400365	401563
400640	401525
401999	400210
400731	400434
400242	401574
400708	400142
401734	400371
400981	401565
401216	400224
400454	400194
400888	400193
400731	400649
400221	400885
400547	401624
400594	300014
400456	400992
400538	400648
400361	400951
400783	400211
300062	401669
300152	300005
400242	400110
402001	400992
400416	401000
400372	401877
400782	400640
300103	400743
401558	400852
400410	400141
400624	401566
401717	400706
300042	300100
400648	401567
300070	400005
400967	400628
400239	401021
300115	400467
400242	400337
400587	401624
300025	400584
400071	400284
400180	300209
400322	400121
400875	401872
400055	300043
300033	300088
401697	400583
400365	400279
400033	400845
401214	400286
400698	400583
402109	400989
400158	400994
400482	300130
300105	401972
400081	300028
402001	300085
300070	300012
400537	401996
300115	400409
401101	400852
300054	400142
400633	400734
401600	400320
400846	400324
400772	400440
400367	400434
400146	400234
400321	400086
400241	300141
400902	401569
400608	400567
400882	401616
401578	400829
300042	400889
400838	400081
400588	300259
400055	300028
400793	300029
401964	401525
300001	400748
400347	300046
400774	400434
400830	401996
400445	400525
400649	400373
400872	400012
400845	401704
400965	400986
400329	400340
300074	400454
300069	400996
400636	400489
401967	300025
300001	400014
401571	300051
401608	300127
400730	400894
400517	401652
401578	400540
401614	400319
400780	400540
400285	400357
400886	400322
400575	401977
400773	401993
400710	300078
400121	401973
400466	400273
300086	400330
400337	300141
400365	400237
400197	400212
400263	300029
400337	401977
400235	401606
300054	400772
400983	401996
400829	401595
400983	400743
400410	400847
300088	400872
400845	400637
400965	400577
400286	300089
401652	400453
300059	400391
400698	400318
401615	400243
400981	401977
400964	400640
400649	400212
400633	300084
401021	400226
400346	400869
400100	300026
300060	400440
400412	300115
300014	400595
400989	400890
401215	300076
400881	400271
402122	401527
400987	400744
400333	400467
401594	400392
401652	401624
300209	400587
400615	400371
400900	401654
300065	400197
400984	400951
300031	400481
401569	300141
400306	400456
401572	400354
400710	400829
401989	400742
400445	400589
300017	400567
300150	300049
400611	400285
401593	300020
400223	400100
400794	400405
400416	400212
400239	400992
400698	400586
401215	400778
400575	300209
400471	400468
400538	300060
400735	400127
400320	400736
300056	401974
400983	400869
400343	400834
400967	400701
401174	400646
400086	400202
300013	400035
400477	400196
400620	401605
400343	400464
402006	400281
401117	400545
400410	401924
400260	400586
400319	400703
400538	400743
400243	400411
400343	400883
400130	400460
400193	400583
401616	401595
401989	300014
400574	400747
400880	400478
400608	400332
400515	400742
401652	300026
400110	400559
400601	401565
300083	400997
400615	300076
300017	401921
400793	400459
401968	400390
401001	300141
300005	400196
400477	400638
401862	400196
400888	401976
400631	400375
400362	400399
400455	400901
401602	400064
401578	400996
400135	400143
400033	401653
400470	400181
400713	400689
300017	300148
300012	400273
401990	400272
400536	400843
400967	300122
400594	400179
400318	400887
401967	400999
400013	400012
400593	400540
400743	401975
401574	400597
401558	300149
400361	402122
300042	400705
400545	400593
400646	300005
400597	400224
400445	400649
400998	400621
300077	400148
400886	400480
400207	400040
300057	400411
400752	300123
400830	400008
400470	400100
401966	401598
400224	400740
300014	400212
400516	400319
400516	400241
300061	300104
300023	400279
400608	400143
400318	300232
401864	300041
400531	300224
401721	300183
300208	400284
400130	400847
300070	400259
300051	300062
401966	400008
400890	400467
401922	300083
400243	400624
401000	400238
400516	400263
300087	401566
400574	401704
400880	400728
300057	300232
400075	300072
400538	400991
401604	401999
300148	300016
400577	401101
400779	401734
401000	400638
400965	300027
400264	400441
400731	300048
400241	401572
400586	400014
400597	300069
400575	400852
400966	400224
300016	400713
400193	400581
400410	300208
300054	401605
400449	401997
400453	400478
401873	300023
400262	300091
400179	300068
300078	400202
401559	400441
300125	401607
400740	400994
300001	401527
300180	400005
400963	401000
400272	401560
400752	400422
400386	300060
300206	300061
401021	400261
400388	400348
300042	401873
400322	400460
400481	400234
400158	400372
400639	400772
400780	400508
401616	400378
300118	400210
400698	300010
400242	400998
401021	401697
400445	400872
400830	400706
401734	400585
400558	400207
300130	400638
400566	401970
400241	400887
400473	400594
400621	400883
300009	400143
400015	400372
401117	400785
401863	400380
400987	400847
400882	400601
400547	401527
401862	400537
400776	400991
400573	300032
400242	400594
400322	400788
400964	400469
400113	401525
300076	300049
401654	400322
401577	400237
400051	400320
401566	401704
401037	400232
400573	400736
300068	400446
400899	400735
300031	300230
401700	401614
400734	400745
300079	400999
400566	300084
400005	400540
400475	400441
400739	300014
400559	401975
400744	400881
401691	401873
400481	401609
400963	300227
401117	400887
401214	401562
400306	400256
400840	401021
401966	400473
300130	300027
300011	400983
400408	300051
400573	400002
400146	300230
400631	400371
400239	300010
300104	300020
400480	400647
401573	401609
401596	400446
401992	400983
400264	400779
300017	400987
400260	400281
400223	400195
400582	400340
300054	401689
400344	400181
400323	400516
400981	400380
400845	300230
400035	401466
400983	300047
300208	400687
300088	400468
401992	400471
402006	300062
400340	400687
401101	300048
401577	401704
401690	300125
300033	300126
401573	400998
300105	401997
402001	400241
400902	300085
400361	300083
300104	400446
400322	400700
300033	401578
401593	400005
400148	400434
400239	400631
401533	400620
300021	400141
401570	401704
300085	400286
300074	400141
400335	401595
300078	300131
400005	400703
400109	400783
401021	400742
401117	400227
400749	401525
400228	400318
400584	400257
300054	401872
401570	400902
400595	400212
400006	300093
400730	401862
400515	401605
401612	400212
400997	400588
401117	400482
300115	400647
300206	400318
400531	401875
400700	400318
400119	400875
400156	400845
400130	401606
400773	400386
300087	300235
400774	400357
401733	401608
400320	400388
401966	400454
401599	300062
400593	400740
400221	400256
400386	401525
401559	400434
400744	400434
400516	300126
400329	400285
400608	300060
300105	401693
400842	401001
401863	401563
300009	300230
300003	400146
400238	400040
400271	400399
400994	400040
400773	400337
401574	300060
400237	400883
400838	401592
300180	300123
300033	400475
400281	400008
300055	400875
401721	400411
400644	400141
400708	300180
400622	300227
400774	400700
400284	400525
401862	400894
400365	401924
400699	401700
400285	401996
400582	400991
400615	300077
401924	401991
300072	400109
400788	400703
300073	400195
400051	400333
401723	400649
300228	300104
401575	400647
400204	400526
300036	300117
401616	400441
400099	400356
401217	401101
300010	400355
400126	401578
400837	401466
401569	400994
401574	400593
300036	400995
400900	400890
400478	400256
300228	400409
400581	401596
400993	400541
300052	400272
400121	400331
400241	300065
400516	400872
400330	400994
300039	400771
400221	401975
400477	400014
401922	400084
400517	400749
300073	400875
300054	401000
400964	400279
400306	400964
401572	400464
400742	400740
401976	400125
401101	401605
400951	400375
401615	300089
400346	400040
400567	400279
300017	400322
400896	300042
400434	300023
400574	401609
400882	400951
400875	400871
400475	400140
401578	400392
401652	300122
400319	400585
400708	401563
400966	400318
401553	400286
401705	400271
400374	400887
400119	400565
400329	400844
400273	300127
400891	401990
400840	400109
400732	401001
401977	400279
400786	401872
400992	400064
401117	400631
400774	400541
401966	300206
400742	400630
400846	401566
400537	400994
400388	400235
400209	401995
400636	400981
400643	401527
401877	400238
300071	400647
300052	300232
400830	400390
400776	400261
300005	300001
400739	400583
401923	300259
400099	300106
400408	400260
400611	401653
400453	400371
300077	400837
300101	400772
300057	401971
400640	300232
400734	401553
400258	401995
400690	300039
400902	300089
400119	400272
400739	400588
400837	400728
400748	400992
400964	300040
400388	400489
401993	401624
400847	400992
300056	300104
300033	400388
400998	400869
400887	400409
401864	401100
400264	400740
400321	400594
300071	401995
402006	400992
300011	400902
400838	300227
300073	400567
401868	400525
401691	400109
400388	401874
300029	401975
400476	400581
400321	400331
400714	401669
401722	400788
400143	300028
400886	400892
400075	400456
400773	400318
300150	400263
401964	400086
400239	400227
401577	300043
400714	300230
300052	400584
401862	401924
400964	400707
400146	400992
300180	300053
400636	300031
400375	300230
400365	400468
300227	400601
400126	300100
300073	400885
300153	401021
400071	400262
400594	400140
400981	401101
300152	300012
300024	401563
400847	400565
400537	400355
401578	400375
400885	401607
300077	300055
400343	400648
400780	400012
400540	300062
400121	300087
401564	400196
300208	300062
400890	400782
401700	400837
300054	400902
401721	400422
400590	300141
300103	401575
400900	400330
400615	400566
400558	400838
400597	300043
400459	401991
400242	401877
400847	400489
400547	300259
400836	300093
300018	400992
300035	400689
400773	400483
401100	400261
400708	300048
400896	401970
400895	402006
400835	400273
400480	400541
401000	400593
400015	300086
400323	400706
400969	400375
300040	400832
300122	400271
300105	400332
400742	400687
300030	400014
400836	400845
400869	401689
400125	400700
300048	300027
400774	400901
400284	400707
400967	400331
400788	400701
400408	400355
400365	300005
300001	300004
402109	400471
401572	400829
400782	401689
401997	400375
400469	400006
400086	401565
402110	300009
400597	400642
402006	400109
400774	400835
400983	300130
400321	300004
400057	300013
401598	400478
400455	400196
400744	400469
400100	400992
400618	400875
401533	400787
300039	400272
400321	400449
400110	400883
400690	400565
400969	400009
401697	400127
400242	400559
400567	400687
300070	400872
401553	300061
300054	400264
400774	300153
400750	401697
400121	300183
400199	400889
401974	300048
400708	400830
400228	400468
400778	401562
402006	400835
400380	400005
400609	400372
400320	400324
401733	400320
400347	400271
300194	400840
400408	400468
401604	400742
400235	401991
400989	401653
400620	400467
401000	300259
300152	401597
400410	400586
400566	400146
401558	400743
300010	400332
400983	400541
300019	400228
400690	400989
400470	400012
400346	300029
400894	400141
400329	401923
400108	300093
401968	400471
401868	401722
400574	401214
400264	300026
400033	400991
400967	400995
400335	400375
400480	400361
400773	400890
402109	400086
300052	400008
401966	401466
400221	400735
300046	400991
400966	401994
400378	401689
400577	400121
400482	400409
400892	300021
400547	400834
400477	400597
401969	400121
401697	400391
400745	400994
400286	400332
401997	400707
402110	400577
400181	300122
401553	300259
402109	400773
300029	400788
400545	400525
400241	400109
401616	300001
400989	300069
400108	400146
400871	400392
401705	400453
401593	400901
400981	300032
401565	400409
400284	400700
400227	300127
300101	400574
300029	400620
400365	400201
400341	400413
300045	401565
300071	400341
400480	300045
300054	300104
400999	400783
400894	400586
300075	400362
400340	400196
400207	400829
400835	400525
400221	400701
400113	400212
400842	300087
400989	300115
300051	400146
400840	401564
400371	401466
401693	401974
401604	300027
400378	300028
401693	400624
401570	300038
400624	400742
400349	400262
400453	400378
401563	400406
400644	300235
300103	400330
400179	300088
401021	400834
300013	400588
400899	401566
400843	401101
400476	402110
401697	400489
400526	400355
400732	400870
402109	401614
300044	400996
401615	400343
400482	400261
401594	300046
300032	401533
401574	300126
400243	400731
401992	400903
300194	400703
400306	400193
400842	400750
400057	400286
401553	401605
400109	401596
400239	402006
400775	400588
400646	402121
400750	300069
402109	400965
400609	401722
400227	401572
400558	300125
400750	400413
400888	400347
400895	400380
400780	400881
400071	400752
300051	400545
300076	400999
300078	401864
400100	400788
400318	401466
400392	400012
300011	401000
401612	400119
300180	400538
300013	400256
400750	300004
400261	300083
401216	300060
400281	401624
400888	401575
400084	400409
300228	401722
400480	400992
400852	400586
401598	400701
400964	400348
400181	300093
400119	400331
400886	401578
401966	300141
400830	400234
400698	400745
400963	400226
400057	400483
400644	300091
400341	300026
400449	401690
400547	300065
400335	401624
300051	400014
400110	400257
400264	400648
400888	400158
401877	401527
300150	400459
400633	400649
401572	400704
400989	400525
401592	400992
400794	400994
400615	400355
400033	401973
400880	300101
401616	400008
400332	401669
400226	400871
400736	400180
400538	400638
400464	400199
400201	401567
400774	401216
400894	400109
400354	400318
400055	400013
400324	400775
400475	300085
400615	400584
400319	400399
400689	400994
400332	300024
400713	401921
400772	400064
400688	401562
401967	400199
400033	400375
300013	401975
400388	401572
400622	400835
400628	401693
400323	400875
400013	400260
400779	400585
400242	401921
400412	400837
400344	400836
401577	401975
400772	401994
400086	400109
300048	400258
400840	400986
400285	400995
401616	401218
400880	300150
402110	400872
400051	400772
400227	401974
400408	400747
400135	400637
401923	400238
401992	401996
401605	400483
400896	401001
400329	300042
300149	400638
300152	400121
401923	300125
400880	401558
400536	400374
400099	300040
401705	400649
401559	401001
400981	400872
401922	400210
400471	400843
401733	401996
300071	400489
400359	400232
401600	400845
400888	300126
400121	400392
401611	400731
401615	401614
400321	400473
300052	400181
400380	400896
401922	400996
400894	400374
400051	400207
300118	400372
300070	400347
300077	400086
401604	400365
300069	401872
400410	300043
400241	400197
300086	400540
400611	400992
400263	401567
400119	400834
400983	401877
400142	400835
400731	401527
400645	400996
401597	300047
300074	400999
300228	300224
400894	300089
400454	401607
300011	401654
400143	300062
300208	400285
401967	400232
300055	401562
400882	400774
401997	400262
300035	400109
401733	400071
400473	400411
401174	300041
400545	400040
400752	401976
400744	300089
400884	400262
300105	400885
400408	300121
300087	401972
300059	300075
400998	400223
300079	400199
300148	300122
401992	400847
400699	400121
400636	401218
401592	400409
300077	300047
401597	401101
400263	400374
400969	300057
300001	300025
400902	400306
400306	400984
400466	401606
400467	400704
401924	400411
400887	400257
400963	400348
401218	300232
400223	400481
401868	400337
300118	401571
401218	400731
300014	400870
400888	400196
400482	400142
300040	400199
400983	400846
300005	400413
400453	401971
400341	401874
300059	400346
401614	401873
400842	300009
300014	400040
400609	300020
401615	401577
401559	401037
401602	400100
400575	401001
400531	401991
400965	400035
400285	400375
401992	401574
300021	400871
401600	300021
400347	400643
401972	401877
400611	400013
400470	400476
400361	400440
401021	401466
400365	400347
401608	300121
400141	400997
300075	400778
400135	400994
400477	401021
300150	401697
300150	400628
401216	400845
400566	400883
400840	300021
400242	401975
300101	400235
300079	400324
400575	400832
300012	400337
400009	400896
400365	400608
400577	401575
400386	401608
401690	400540
402109	400779
400453	400630
400055	401872
400574	400354
400847	300049
401975	400014
400341	401599
400380	400701
300224	400870
400713	401527
400489	400440
400883	400637
400482	400744
400349	400747
401604	300054
400322	300141
401001	400587
401721	400963
400842	400526
400609	401974
300180	400140
400125	401605
300180	300106
300141	400271
401599	300068
401466	400637
300054	400475
401968	400135
400887	400889
400135	400227
400736	400992
400896	400700
400413	400993
400575	400577
401021	400142
400141	401563
400239	400511
400005	401972
401863	400835
400221	401991
400158	300118
300078	400243
401574	400330
300150	400992
400340	400121
400380	400232
300224	400748
400009	300048
400894	401566
400241	400647
401612	400902
300115	300084
400574	400057
400013	400234
400071	400525
401117	401592
400264	400258
300018	400286
401000	400845
400033	401577
401559	401525
400460	401606
401214	300083
400951	300001
400775	400100
401733	400714
400279	300121
400735	401690
400482	400728
400899	401691
400628	400467
400547	300085
401992	300131
401864	401693
400621	400143
300121	401560
400475	300038
400057	400998
400119	400840
401615	400593
400261	400064
300015	400464
400582	400771
400750	400241
300083	400587
400075	400409
401652	401559
300087	400375
400473	400575
400965	401999
400574	400537
300010	401609
400621	400378
401616	400374
400687	400271
300079	300037
400698	400547
401615	401565
400264	300027
400323	400445
400453	400525
401652	300141
400773	300049
400263	400788
400335	401562
400880	400577
401576	300022
401723	400998
400261	300224
400051	400346
400837	400996
300085	400413
400559	401653
400559	400647
400341	400586
400459	400141
400902	300064
401599	300001
400333	400406
400624	401722
400886	300001
400223	400547
400239	401100
401553	300091
400869	402121
401593	300061
300055	400847
401717	401466
300035	401614
400226	401606
400574	400035
400890	400687
400473	400259
400207	401021
400109	400997
400794	300115
400621	400638
300012	300232
400633	400690
300009	400885
400209	400084
300149	400143
400993	401101
400516	300230
400341	400210
400110	300235
401964	300091
401174	400989
401597	300183
401989	300044
401558	400199
400998	400640
400196	300259
400035	400687
300088	300123
400829	400197
400844	400590
400645	300042
400480	401966
400193	400273
400595	401562
400380	401525
400323	400055
400829	401971
300074	400331
400365	401218
300015	300018
400899	400256
400472	400212
300031	400390
300019	401571
400566	300003
400410	401605
401605	400399
300101	400870
300224	400141
400638	400014
400237	400996
400135	300089
300148	401607
400455	401615
400969	400710
400885	300026
300148	401990
300038	401100
400747	300127
400408	300122
401997	400588
401693	400647
300194	400460
400449	400631
300228	400628
400227	300003
401614	400483
400842	400601
400842	401575
400362	400330
300027	400064
400388	401994
401021	400630
400699	400995
400618	400279
401993	400234
400449	400742
400531	400262
400135	401614
400643	401001
400537	400464
300054	401567
400482	400212
401873	400441
400732	400197
300055	400374
400872	300127
400844	400202
401875	400279
400780	400990
400329	401527
400480	300062
400411	400885
401100	400006
400344	300069
400573	400386
400362	400483
400322	300026
401595	400006
400609	400707
401966	300064
401993	401567
400357	400012
400999	300230
300005	401977
401000	400391
400899	400466
400084	400356
400577	401569
400884	400710
400306	400870
400471	400837
400846	400392
400264	400847
400009	400885
400735	401605
401174	400361
400015	400390
400531	400688
401863	400998
401553	300025
401653	300089
400636	400525
400886	300019
401862	400743
400895	400286
300021	400040
400772	401704
300077	400713
401994	400638
401968	400483
300130	300078
400099	400271
400648	300065
401721	300015
400895	400983
300227	300021
401117	400609
400224	400601
400322	400410
400408	300208
400588	400703
400264	300087
400700	401466
400349	400411
400261	401525
400181	400780
400895	400609
400227	300106
300118	400354
300033	400324
401604	300053
400526	400197
300036	400689
400081	400141
400595	300009
400731	401970
400408	400844
400639	400332
400597	300122
400007	400637
400558	300093
402006	401578
400778	401922
401705	400348
300072	300023
400966	400996
401571	300049
401972	300045
400883	300026
400346	400829
300180	401563
400261	300100
400734	300022
401964	400262
400110	300100
400453	300053
401733	400624
400015	400256
400476	400890
400239	400630
401863	401616
400900	401996
400515	400264
300020	400440
300017	400478
400329	400986
401999	400372
400221	401577
300105	400148
400882	400845
400963	400995
400573	400870
300115	400331
400882	400469
400984	400464
401690	401562
400740	400881
400594	400371
400639	400538
300005	400357
400322	400883
400611	400380
300053	300048
400033	400141
400207	400901
400558	401863
401863	401922
401969	400785
400405	300087
300122	400489
401653	400373
400357	400446
300043	400318
300056	400559
400228	401569
400221	400079
400071	400739
400321	400869
400880	400158
300012	300023
401862	300206
400987	401037
400475	401607
402109	400983
300083	401975
400540	400235
300015	300036
400793	400406
400367	300064
400180	400224
400221	400489
400322	400259
401974	400489
400320	401876
400888	300091
300033	300106
400574	400990
400964	400281
400084	400704
401174	400453
400611	401993
400965	401964
401174	400713
400745	401037
400099	300011
400882	401974
400732	401566
400844	400209
400846	400608
400455	400181
400121	300125
400472	401864
400221	400630
400264	400411
300027	401607
400631	401566
300015	400559
400618	400989
300025	300064
400449	300047
400642	300106
400731	400332
300052	400567
400590	401994
300077	400559
401117	400787
400470	400832
401599	400319
400086	400126
401021	400703
400323	400742
400472	400086
300011	300053
400320	300027
400015	400410
300183	400422
400343	300235
300130	400642
400367	300040
400391	400279
400730	400701
400449	300031
402110	401923
300079	400148
400475	400700
400455	401971
400829	400007
400081	400881
400207	400371
400646	400889
300010	400837
300208	400990
400324	400354
300003	400012
400285	300003
400347	400279
400880	400057
400621	400706
401100	401607
400840	400996
400773	401562
400156	401566
400713	300087
400836	400637
400829	402121
401000	400148
400774	400631
400333	400271
300089	400079
400135	400473
401597	400538
400649	400440
400734	400262
400830	300022
401700	400993
400582	401690
400033	401578
400511	300104
400388	400631
400517	400540
300005	300047
400829	400272
400405	300004
400559	300104
402109	400357
400786	400996
300024	401607
400844	300026
400204	401567
401721	400201
300009	400014
300180	400226
401569	400375
300180	401569
300088	400837
300052	400642
400597	400742
400870	400707
400890	400262
300073	400355
400989	400009
400013	400995
400354	400638
401574	300100
400331	300084
300087	400100
401723	400223
400202	401566
300208	400869
400201	400121
300019	300009
400645	400749
400322	400648
400212	400565
400618	400584
400209	400223
400774	401722
400075	400005
402122	401994
400887	300091
400840	400009
400015	400119
300056	401923
300126	400996
400108	400409
400071	400202
300148	400899
400734	300003
400565	400271
400880	300208
400588	400446
401021	400272
400984	400566
300057	300020
400375	401567
400210	400749
400340	300025
402110	401969
300036	400374
400156	401722
401602	401971
401863	400779
401566	401991
401733	401562
400321	401573
401721	300125
400585	400581
400241	300064
400005	400649
300076	401697
400595	400834
300039	400883
300103	400710
401174	400194
400286	401971
400365	400319
300046	400466
400329	300071
401600	300206
300039	400788
400829	300022
300036	400747
400752	300049
400224	401533
400181	400745
401868	400990
300224	400197
400455	401864
401595	400481
400079	400406
400378	401605
300039	400541
300074	400871
400158	401562
400079	401975
400181	400460
300051	400620
401967	300044
401963	400464
401654	401527
400100	400783
400344	400583
400365	400834
300152	400776
400212	400990
400015	400471
401218	401560
400998	400752
401614	401533
401862	300014
401652	400008
400322	400707
400413	400286
300031	300023
400628	300023
401604	300042
300209	401876
400886	400143
400699	401862
400559	400997
400842	401576
400476	400257
400473	300068
300086	400195
401992	401559
401597	400637
300180	300016
401593	300106
400869	400620
400156	300072
400201	401734
300054	401697
400455	400736
400378	400875
400119	401975
400390	400745
401600	400201
401571	401572
401214	400731
400639	300042
300086	401975
400593	401997
400742	400887
402109	300083
401533	401994
401969	400707
400372	400620
300148	400642
401964	400009
400130	400179
400834	401563
400480	400349
400750	401691
400964	401558
400320	401872
400126	400581
401174	400344
300084	300028
400459	401690
400881	400273
400071	400478
400466	400705
400690	400260
300031	300020
400739	401977
401215	400086
401117	401717
400842	400997
401691	400835
401923	400567
400981	400780
401723	400707
400731	300042
300056	401533
400964	400257
400608	400649
402001	401864
400882	402001
401690	400434
300044	400332
400966	400547
401923	400621
400341	400984
400618	400464
400538	400748
400750	401624
401217	400749
400057	401573
401873	401991
300130	400354
300076	400597
400099	401593
400113	300065
400158	400996
400699	400621
400009	400743
400713	400371
400743	400378
400547	400786
400243	300106
400773	401576
300118	400516
400263	300062
402122	400110
400526	400143
400181	400631
300048	401722
401654	400413
400870	400728
400346	401572
401864	400870
400306	401566
300013	300049
400844	400406
300180	300043
401877	401037
400633	400193
300036	400007
400473	401214
400260	401533
400624	401560
400710	300021
400649	400446
300014	400621
401863	401995
400545	400108
401972	400040
300042	401562
400113	400688
300032	401999
300206	400375
400362	400127
300060	400881
400772	400526
401924	400195
401592	400740
400343	401217
400470	400410
401604	300013
400986	300004
400362	300040
400698	400142
401868	400713
400472	400055
401963	400896
400478	401575
401101	400483
402122	300115
300051	401925
400057	401567
400575	400121
400574	300106
400416	400279
400838	400489
400902	400705
400969	300044
400323	401570
400472	300093
400322	400620
400156	400540
400573	400446
300001	400885
400441	400637
402110	400984
400464	400901
400830	400285
400357	400638
300029	401607
400707	401527
400636	300043
400609	300065
400846	401923
300016	400109
400472	400127
400773	400736
400449	401599
401600	300029
401877	400688
400459	400332
400470	401863
400464	401669
400890	300126
300074	300045
400380	400372
400586	401876
400221	300104
400015	400707
401993	400706
300209	400330
401214	400776
400121	401717
300072	400951
300105	400142
400264	400846
401577	400406
400411	300062
401174	400526
401996	400687
401924	300259
401922	400148
300106	401973
400981	401922
300033	400887
401970	401606
400752	400281
400734	400193
400320	400793
300100	401624
400835	400834
401101	300183
400967	401697
400983	400581
400577	401559
402122	400689
401215	300125
300224	400997
400051	300068
400456	400997
401921	400835
400593	400195
400846	400776
400728	300232
400728	400211
400593	402121
401868	400380
400449	400698
400158	401722
400994	300141
400636	401972
400119	400538
400241	401624
401999	400992
401994	300025
401654	400477
400609	300093
401574	400788
300073	400547
400704	300104
400204	400140
400644	401876
400714	400467
400540	401560
401578	400355
401723	400880
300235	400079
401653	300024
300148	400586
300077	400202
300042	400441
400320	400586
300055	400272
401559	300104
400470	400399
401466	400273
401558	400630
400378	400586
400573	401562
400575	401873
401218	400547
400356	401466
400449	401000
400740	400234
400845	401563
400870	300089
400413	400258
400794	400319
300012	400745
400113	400466
400999	401874
400582	400730
400593	401689
300087	400141
400621	401991
400365	300153
400771	300012
300011	300064
400035	400348
400574	300012
401654	300005
400783	400232
400884	400786
400986	400140
401214	400100
401992	400986
300042	401874
400648	401624
400574	400412
400362	401595
400743	401567
401000	400108
400732	400845
401966	400180
400007	300126
400516	400126
300019	400148
401553	401693
300010	400700
401578	300046
400734	401217
401604	400181
400035	401595
400615	401990
400263	400881
401592	400337
400006	401975
400349	400706
400456	400995
401690	400405
400869	400199
400730	401592
400127	401875
401615	300062
300089	400881
300037	400279
400609	401466
402001	400212
400830	400772
400344	300123
300003	400997
402001	300074
300016	400286
400593	401734
400264	401872
400773	400731
400242	400330
400842	401722
300054	400587
300031	400630
400778	400201
400845	400608
401964	400180
401923	400728
401872	300121
400774	401596
400460	400889
400413	400256
401611	401574
400526	400406
400747	401567
400793	400776
300070	400009
400885	401563
400611	400896
400966	300049
401606	400210
400531	300130
400110	300121
400834	401466
400480	400456
400002	401596
401593	400007
400033	400888
400794	400356
400896	400870
401721	401574
400689	300106
300152	400211
400890	400630
400516	400540
400690	401733
400453	400456
400408	300028
400086	400994
401924	400782
300037	401605
300036	300060
300011	400964
400744	401605
400243	400637
401700	400199
300131	300149
400582	400148
401001	400581
300115	400783
400996	400271
401921	400319
400243	300021
400100	400588
401597	400581
400844	401864
400836	400456
400573	400142
400204	400852
300206	400620
400987	400271
401972	401609
400146	400585
400895	401923
400386	400566
400409	400014
300041	401624
400223	300141
300049	400887
300089	400997
400113	400449
400991	400705
400441	401876
400776	401100
400331	400258
400367	300083
400899	300023
401597	400995
402001	400121
401863	300041
401969	300061
401721	400181
400135	400125
401976	400196
400071	400986
401570	400413
400714	300036
400869	300021
401571	400180
401117	400852
400966	400531
400640	401689
300061	400440
401705	400983
401602	400590
400207	400994
400900	401970
300014	401717
400969	400540
400991	300123
400618	401864
400204	400141
400258	300064
402001	400875
400408	401558
401967	401578
300103	300065
300076	400331
400337	400990
300048	400586
400035	401864
400845	400040
400597	400284
400573	401575
300013	401614
400260	401575
400391	400565
400349	400525
400538	401653
401976	300021
400997	400409
400771	400642
401968	400321
401214	300121
400837	400992
400847	400872
401721	300085
400963	400318
400538	300020
401700	400566
400344	400242
401872	400232
400341	400991
400780	300122
400286	400006
400636	300104
400965	400284
400344	400742
300115	400195
400511	400306
300149	400688
300149	400689
400264	400456
300064	300106
400320	300061
400847	400007
401974	401690
400989	400584
400642	401595
300150	400836
400778	400483
400742	300024
400180	400204
401992	401000
400221	300078
300013	402121
400830	401525
400455	400357
400843	400422
400329	400994
401922	400566
300011	300126
400449	401592
400698	401574
400079	400706
400260	400483
400774	400787
400597	400330
400259	300091
300012	300022
401968	400963
400547	300049
400966	400771
400775	401874
300126	400883
400440	400996
402109	402122
400983	400707
400142	300121
400119	400869
400989	400234
400773	400478
400739	300078
400204	400788
400005	401995
400575	400040
400471	400330
401700	400108
300065	400588
300036	401994
300224	300085
300078	400991
401214	300100
401697	400631
400477	400609
401600	400545
400782	401994
401996	401560
400108	300003
300149	300032
401705	401873
400640	401970
400007	300235
400180	400620
400713	401569
400595	401609
401573	400540
400473	400180
400965	300069
300122	400371
400965	300038
400286	400259
300194	401977
400732	400986
400891	400199
300208	300206
300235	400587
400869	401595
300130	400628
300075	300011
400966	402109
400773	400405
400615	400772
400881	401995
400100	401566
400227	401991
400195	400235
400586	400585
400263	400728
300228	400228
402006	401575
400644	300004
400272	400749
300031	400589
400900	300064
300150	400349
401100	300027
400582	401862
300105	401652
401925	400237
400007	400371
400886	300033
400471	400999
401117	400142
300103	400566
400966	400464
400099	401466
300033	400281
400473	400687
300074	400064
300180	400235
400391	402121
400778	400260
300048	400259
400416	400707
300152	401572
401697	400705
400348	400783
400064	400885
401863	400832
400473	400388
401924	400372
400477	400454
300035	400286
400775	400354
400361	400445
400346	401653
400739	300061
401700	401558
300013	400640
300069	400637
401705	400226
401863	401996
400135	400197
400966	300152
400998	300018
300180	401614
400896	400649
400965	400705
400035	400086
400730	400621
400408	400374
400390	401563
400963	300083
300075	400887
300101	400834
400181	400593
400750	400126
400639	400840
402110	400646
401572	400460
400480	400126
300061	400374
401976	400357
300061	400392
401974	400508
300079	300121
401611	400838
400119	300084
401693	400405
401993	400242
400981	401704
400783	400318
400228	401975
400997	300004
400121	400355
400541	300232
401214	401717
401525	300091
401604	400986
401877	400728
400469	300047
401566	400901
400844	401594
400367	300115
400354	300047
400573	400892
400456	400747
300033	401921
400081	400196
401577	401990
400113	400355
400902	401599
401598	401572
400227	400468
400084	401100
