n_s	n_e	n_i	n_r	n_h	n_d	duration
576	0	20	0	0	0	5
572	4	8	9	3	0	5
570	6	4	12	3	1	5
568	8	3	14	2	1	5
567	9	1	16	2	1	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
