n_s	n_e	n_i	n_r	n_h	n_d	duration
576	0	20	0	0	0	5
569	7	10	8	2	0	5
566	10	4	12	4	0	5
565	11	2	16	2	0	5
564	12	1	17	2	0	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
NA	NA	NA	NA	NA	NA	5
