n_s	n_e	n_i	n_r	n_h	n_d	duration
576	0	20	0	0	0	6
570	6	10	9	1	0	6
566	10	6	13	1	0	6
563	13	3	16	1	0	6
563	13	3	16	1	0	6
561	15	3	16	1	0	6
NA	NA	NA	NA	NA	NA	6
NA	NA	NA	NA	NA	NA	6
NA	NA	NA	NA	NA	NA	6
NA	NA	NA	NA	NA	NA	6
NA	NA	NA	NA	NA	NA	6
NA	NA	NA	NA	NA	NA	6
NA	NA	NA	NA	NA	NA	6
NA	NA	NA	NA	NA	NA	6
NA	NA	NA	NA	NA	NA	6
NA	NA	NA	NA	NA	NA	6
NA	NA	NA	NA	NA	NA	6
NA	NA	NA	NA	NA	NA	6
NA	NA	NA	NA	NA	NA	6
NA	NA	NA	NA	NA	NA	6
