n_s	n_e	n_i	n_r	n_h	n_d	duration
576	0	20	0	0	0	7
570	6	11	5	4	0	7
566	10	6	11	3	0	7
564	12	3	14	3	0	7
562	14	2	16	1	1	7
561	15	2	16	1	1	7
560	16	1	16	2	1	7
NA	NA	NA	NA	NA	NA	7
NA	NA	NA	NA	NA	NA	7
NA	NA	NA	NA	NA	NA	7
NA	NA	NA	NA	NA	NA	7
NA	NA	NA	NA	NA	NA	7
NA	NA	NA	NA	NA	NA	7
NA	NA	NA	NA	NA	NA	7
NA	NA	NA	NA	NA	NA	7
NA	NA	NA	NA	NA	NA	7
NA	NA	NA	NA	NA	NA	7
NA	NA	NA	NA	NA	NA	7
NA	NA	NA	NA	NA	NA	7
NA	NA	NA	NA	NA	NA	7
